"Date","Site.Name","PM2.5","Ozone"
2020-10-18,"Pitt Agri. Center",19.6666666666667,35
2020-10-18,"West Johnston Co.",21,34.5
2020-10-19,"Bryson City",33,28.5
2020-10-19,"Castle Hayne",2.5,40.5
2020-10-19,"Clemmons Middle",38,38.5
2020-10-19,"Durham Armory",35.5,36
2020-10-19,"Frying Pan Mountain",NA,41
2020-10-19,"Garinger High School",34.5,36.5
2020-10-19,"Hattie Avenue",36.5,40
2020-10-19,"Leggett",21,38
2020-10-19,"Linville Falls",NA,38
2020-10-19,"Mendenhall School",33,40
2020-10-19,"Millbrook School",41,37
2020-10-19,"Pitt Agri. Center",28.5,39
2020-10-19,"West Johnston Co.",36.5,37.5
2020-10-20,"Bryson City",24,31
2020-10-20,"Castle Hayne",5,31
2020-10-20,"Clemmons Middle",24,31
2020-10-20,"Durham Armory",39.5,29.5
2020-10-20,"Frying Pan Mountain",7,38.5
2020-10-20,"Garinger High School",24.5,30.5
2020-10-20,"Hattie Avenue",23.3333333333333,31
2020-10-20,"Leggett",17,29
2020-10-20,"Linville Falls",12,34
2020-10-20,"Mendenhall School",15.5,29.5
2020-10-20,"Millbrook School",27.6,31
2020-10-20,"Pitt Agri. Center",24,30.5
2020-10-20,"West Johnston Co.",20.5,31
2020-10-21,"Bryson City",19,28.5
2020-10-21,"Castle Hayne",4,30.5
2020-10-21,"Clemmons Middle",17.5,27
2020-10-21,"Durham Armory",27,31
2020-10-21,"Frying Pan Mountain",NA,35.5
2020-10-21,"Garinger High School",19,30
2020-10-21,"Hattie Avenue",14.5,27.5
2020-10-21,"Leggett",8.5,28
2020-10-21,"Linville Falls",NA,28
2020-10-21,"Mendenhall School",16.5,29
2020-10-21,"Millbrook School",19.25,30.5
2020-10-21,"Pitt Agri. Center",10.5,27
2020-10-21,"West Johnston Co.",13,29.5
2020-10-22,"Bryson City",21,30.5
2020-10-22,"Castle Hayne",8,31
2020-10-22,"Clemmons Middle",24.5,27.5
2020-10-22,"Durham Armory",22.5,23
2020-10-22,"Frying Pan Mountain",NA,42
2020-10-22,"Garinger High School",23.5,30
2020-10-22,"Hattie Avenue",20.5,26.5
2020-10-22,"Leggett",15.5,27
2020-10-22,"Linville Falls",NA,34.5
2020-10-22,"Mendenhall School",13,24
2020-10-22,"Millbrook School",26.25,24.5
2020-10-22,"Pitt Agri. Center",17,24
2020-10-22,"West Johnston Co.",19.5,26.5
2020-10-23,"Bryson City",36,32
2020-10-23,"Castle Hayne",12,35.5
2020-10-23,"Clemmons Middle",24.3333333333333,31
2020-10-23,"Durham Armory",26.3333333333333,31
2020-10-23,"Frying Pan Mountain",8,42
2020-10-23,"Garinger High School",27,32
2020-10-23,"Hattie Avenue",26,33
2020-10-23,"Leggett",17.5,33
2020-10-23,"Linville Falls",12,36
2020-10-23,"Mendenhall School",18.5,36
2020-10-23,"Millbrook School",30.6,32
2020-10-23,"Pitt Agri. Center",23.3333333333333,35
2020-10-23,"West Johnston Co.",22.5,35
2020-10-24,"Bryson City",35,33
2020-10-24,"Castle Hayne",13.5,39
2020-10-24,"Clemmons Middle",26.5,35
2020-10-24,"Durham Armory",27,35
2020-10-24,"Frying Pan Mountain",NA,45
2020-10-24,"Garinger High School",33.5,39.5
2020-10-24,"Hattie Avenue",23,39.5
2020-10-24,"Leggett",19.5,33
2020-10-24,"Linville Falls",NA,41.5
2020-10-24,"Mendenhall School",16.5,37.5
2020-10-24,"Millbrook School",32.5,35.5
2020-10-24,"Pitt Agri. Center",26,34.5
2020-10-24,"West Johnston Co.",34,35.5
2020-10-25,"Bryson City",37.5,24
2020-10-25,"Castle Hayne",12,36.5
2020-10-25,"Clemmons Middle",34.5,26.5
2020-10-25,"Durham Armory",33,27.5
2020-10-25,"Frying Pan Mountain",NA,40.5
2020-10-25,"Garinger High School",35.6666666666667,28
2020-10-25,"Hattie Avenue",28.5,29.5
2020-10-25,"Leggett",17.5,29.5
2020-10-25,"Linville Falls",NA,31.5
2020-10-25,"Mendenhall School",23,28.5
2020-10-25,"Millbrook School",34,30
2020-10-25,"Pitt Agri. Center",21,33.5
2020-10-25,"West Johnston Co.",29,30.5
2020-10-26,"Bryson City",28.5,26
2020-10-26,"Castle Hayne",3.5,34
2020-10-26,"Clemmons Middle",32.5,30.5
2020-10-26,"Durham Armory",29.3333333333333,31.5
2020-10-26,"Frying Pan Mountain",1,38
2020-10-26,"Garinger High School",21,29
2020-10-26,"Hattie Avenue",25,33
2020-10-26,"Leggett",17.5,33.5
2020-10-26,"Linville Falls",5,36.5
2020-10-26,"Mendenhall School",22.5,32.5
2020-10-26,"Millbrook School",30,31.5
2020-10-26,"Pitt Agri. Center",19,33.5
2020-10-26,"West Johnston Co.",24.5,32
2020-10-27,"Bryson City",19,30
2020-10-27,"Castle Hayne",21,23
2020-10-27,"Clemmons Middle",16.5,26
2020-10-27,"Durham Armory",17,19.5
2020-10-27,"Frying Pan Mountain",NA,42
2020-10-27,"Garinger High School",12.6666666666667,25
2020-10-27,"Hattie Avenue",15,26.5
2020-10-27,"Leggett",14,19.5
2020-10-27,"Linville Falls",NA,33.5
2020-10-27,"Mendenhall School",6.5,26
2020-10-27,"Millbrook School",22.25,20
2020-10-27,"Pitt Agri. Center",12.5,20
2020-10-27,"West Johnston Co.",15,20
2020-10-28,"Bryson City",21,35.5
2020-10-28,"Castle Hayne",19,34.5
2020-10-28,"Clemmons Middle",23.5,39.5
2020-10-28,"Durham Armory",23.5,35
2020-10-28,"Frying Pan Mountain",NA,40.5
2020-10-28,"Garinger High School",21.5,34.5
2020-10-28,"Hattie Avenue",21.5,39
2020-10-28,"Leggett",16,34
2020-10-28,"Linville Falls",NA,38.5
2020-10-28,"Mendenhall School",11.5,38.5
2020-10-28,"Millbrook School",26.75,35
2020-10-28,"Pitt Agri. Center",16.5,35
2020-10-28,"West Johnston Co.",20,35
2020-10-29,"Bryson City",20.5,33
2020-10-29,"Castle Hayne",13,28.5
2020-10-29,"Clemmons Middle",27.6666666666667,27
2020-10-29,"Durham Armory",25.3333333333333,29
2020-10-29,"Frying Pan Mountain",7,43.5
2020-10-29,"Garinger High School",28,32
2020-10-29,"Hattie Avenue",24.3333333333333,27
2020-10-29,"Leggett",17.5,29
2020-10-29,"Linville Falls",8,39
2020-10-29,"Mendenhall School",20,30
2020-10-29,"Millbrook School",25,30.5
2020-10-29,"Pitt Agri. Center",18.3333333333333,30
2020-10-29,"West Johnston Co.",19.5,28
2020-10-30,"Bryson City",20.5,24
2020-10-30,"Castle Hayne",8.5,33.5
2020-10-30,"Clemmons Middle",30.5,23
2020-10-30,"Durham Armory",28.5,28.5
2020-10-30,"Frying Pan Mountain",NA,37.5
2020-10-30,"Garinger High School",28,26
2020-10-30,"Hattie Avenue",28.5,26
2020-10-30,"Leggett",18,26.5
2020-10-30,"Linville Falls",NA,29.5
2020-10-30,"Mendenhall School",21,31
2020-10-30,"Millbrook School",32,27
2020-10-30,"Pitt Agri. Center",16,31
2020-10-30,"West Johnston Co.",28.5,26.5
2020-10-31,"Bryson City",21.5,27
2020-10-31,"Castle Hayne",15,37
2020-10-31,"Clemmons Middle",34.5,21
2020-10-31,"Durham Armory",33,31.5
2020-10-31,"Frying Pan Mountain",NA,38
2020-10-31,"Garinger High School",26.5,29.5
2020-10-31,"Hattie Avenue",30.5,21
2020-10-31,"Leggett",23.5,35
2020-10-31,"Linville Falls",NA,35.5
2020-10-31,"Mendenhall School",25.5,34.5
2020-10-31,"Millbrook School",34.25,32
2020-10-31,"Pitt Agri. Center",23,35.5
2020-10-31,"West Johnston Co.",26,33.5
2020-11-01,"Bryson City",29,NA
2020-11-01,"Castle Hayne",5,NA
2020-11-01,"Clemmons Middle",28,26
2020-11-01,"Durham Armory",24,NA
2020-11-01,"Frying Pan Mountain",6,NA
2020-11-01,"Garinger High School",20.6666666666667,30.5
2020-11-01,"Hattie Avenue",27,NA
2020-11-01,"Leggett",14,NA
2020-11-01,"Linville Falls",22,NA
2020-11-01,"Mendenhall School",21.5,NA
2020-11-01,"Millbrook School",25.25,29.5
2020-11-01,"Pitt Agri. Center",16,NA
2020-11-01,"West Johnston Co.",17,NA
2020-11-02,"Bryson City",18,NA
2020-11-02,"Castle Hayne",12.5,NA
2020-11-02,"Clemmons Middle",29.5,31
2020-11-02,"Durham Armory",27,NA
2020-11-02,"Garinger High School",26,25.5
2020-11-02,"Hattie Avenue",23,NA
2020-11-02,"Leggett",18.5,NA
2020-11-02,"Mendenhall School",25.5,NA
2020-11-02,"Millbrook School",33,28.5
2020-11-02,"Pitt Agri. Center",19.5,NA
2020-11-02,"West Johnston Co.",28,NA
2020-11-03,"Bryson City",27.5,NA
2020-11-03,"Castle Hayne",14.5,NA
2020-11-03,"Clemmons Middle",26,31
2020-11-03,"Durham Armory",27,NA
2020-11-03,"Garinger High School",32.5,32.5
2020-11-03,"Hattie Avenue",23,NA
2020-11-03,"Leggett",12,NA
2020-11-03,"Mendenhall School",33,NA
2020-11-03,"Millbrook School",29.3333333333333,32
2020-11-03,"Pitt Agri. Center",14.5,NA
2020-11-03,"West Johnston Co.",32,NA
2020-11-04,"Bryson City",34,NA
2020-11-04,"Castle Hayne",12,NA
2020-11-04,"Clemmons Middle",41,NA
2020-11-04,"Durham Armory",32.6666666666667,NA
2020-11-04,"Frying Pan Mountain",10,NA
2020-11-04,"Garinger High School",39,30.5
2020-11-04,"Hattie Avenue",29.3333333333333,NA
2020-11-04,"Leggett",19.5,NA
2020-11-04,"Linville Falls",15,NA
2020-11-04,"Mendenhall School",32,NA
2020-11-04,"Millbrook School",35,30.5
2020-11-04,"Pitt Agri. Center",21.6666666666667,NA
2020-11-04,"West Johnston Co.",31,NA
2020-11-05,"Bryson City",27.5,NA
2020-11-05,"Castle Hayne",5.5,NA
2020-11-05,"Clemmons Middle",37,NA
2020-11-05,"Durham Armory",34,NA
2020-11-05,"Garinger High School",32.5,16.5
2020-11-05,"Hattie Avenue",32.5,NA
2020-11-05,"Leggett",28.5,NA
2020-11-05,"Mendenhall School",36,NA
2020-11-05,"Millbrook School",36.3333333333333,23
2020-11-05,"Pitt Agri. Center",18,NA
2020-11-05,"West Johnston Co.",29.5,NA
2020-11-06,"Bryson City",21.5,NA
2020-11-06,"Castle Hayne",15,NA
2020-11-06,"Clemmons Middle",28.5,NA
2020-11-06,"Durham Armory",40,NA
2020-11-06,"Garinger High School",27.5,28.5
2020-11-06,"Hattie Avenue",26.5,NA
2020-11-06,"Leggett",25,NA
2020-11-06,"Mendenhall School",26,NA
2020-11-06,"Millbrook School",39,29
2020-11-06,"Pitt Agri. Center",23,NA
2020-11-06,"West Johnston Co.",32.5,NA
2020-11-07,"Bryson City",31,NA
2020-11-07,"Castle Hayne",15.5,NA
2020-11-07,"Clemmons Middle",46,NA
2020-11-07,"Durham Armory",34,NA
2020-11-07,"Frying Pan Mountain",7,NA
2020-11-07,"Garinger High School",35.3333333333333,32
2020-11-07,"Hattie Avenue",32.3333333333333,NA
2020-11-07,"Leggett",24,NA
2020-11-07,"Linville Falls",10,NA
2020-11-07,"Mendenhall School",31,NA
2020-11-07,"Millbrook School",35.3333333333333,33.5
2020-11-07,"Pitt Agri. Center",24.6666666666667,NA
2020-11-07,"West Johnston Co.",31,NA
2020-11-08,"Bryson City",25.5,NA
2020-11-08,"Castle Hayne",7,NA
2020-11-08,"Clemmons Middle",27,NA
2020-11-08,"Durham Armory",31.5,NA
2020-11-08,"Garinger High School",25.5,31.5
2020-11-08,"Hattie Avenue",20,NA
2020-11-08,"Leggett",22.5,NA
2020-11-08,"Mendenhall School",15,NA
2020-11-08,"Millbrook School",38,31.5
2020-11-08,"Pitt Agri. Center",21.5,NA
2020-11-08,"West Johnston Co.",28.5,NA
2020-11-09,"Bryson City",26.5,NA
2020-11-09,"Castle Hayne",18.5,NA
2020-11-09,"Clemmons Middle",37,NA
2020-11-09,"Durham Armory",31.5,NA
2020-11-09,"Garinger High School",34.5,22.5
2020-11-09,"Hattie Avenue",32,NA
2020-11-09,"Leggett",20.5,NA
2020-11-09,"Mendenhall School",36,NA
2020-11-09,"Millbrook School",39.6666666666667,23.5
2020-11-09,"Pitt Agri. Center",23.5,NA
2020-11-09,"West Johnston Co.",30,NA
2020-11-10,"Bryson City",36,NA
2020-11-10,"Castle Hayne",18.5,NA
2020-11-10,"Clemmons Middle",38.3333333333333,NA
2020-11-10,"Durham Armory",32.6666666666667,NA
2020-11-10,"Frying Pan Mountain",8,NA
2020-11-10,"Garinger High School",36,32.5
2020-11-10,"Hattie Avenue",43.5,NA
2020-11-10,"Leggett",18,NA
2020-11-10,"Linville Falls",12,NA
2020-11-10,"Mendenhall School",35,NA
2020-11-10,"Millbrook School",34.5,34
2020-11-10,"Pitt Agri. Center",22,NA
2020-11-10,"West Johnston Co.",35.5,NA
2020-11-11,"Bryson City",37.5,NA
2020-11-11,"Castle Hayne",29,NA
2020-11-11,"Clemmons Middle",50.5,NA
2020-11-11,"Durham Armory",42,NA
2020-11-11,"Garinger High School",37,32.5
2020-11-11,"Hattie Avenue",42,NA
2020-11-11,"Leggett",24,NA
2020-11-11,"Mendenhall School",37,NA
2020-11-11,"Millbrook School",44,33
2020-11-11,"Pitt Agri. Center",28,NA
2020-11-11,"West Johnston Co.",36,NA
2020-11-12,"Bryson City",23.5,NA
2020-11-12,"Castle Hayne",11,NA
2020-11-12,"Clemmons Middle",39,NA
2020-11-12,"Durham Armory",37.5,NA
2020-11-12,"Garinger High School",32.5,22.5
2020-11-12,"Hattie Avenue",31.5,NA
2020-11-12,"Leggett",20.5,NA
2020-11-12,"Mendenhall School",20.5,NA
2020-11-12,"Millbrook School",37,24
2020-11-12,"Pitt Agri. Center",18.5,NA
2020-11-12,"West Johnston Co.",31.5,NA
2020-11-13,"Bryson City",19.5,NA
2020-11-13,"Castle Hayne",8,NA
2020-11-13,"Clemmons Middle",25,NA
2020-11-13,"Durham Armory",19,NA
2020-11-13,"Frying Pan Mountain",1,NA
2020-11-13,"Garinger High School",27.5,23.5
2020-11-13,"Hattie Avenue",21.5,NA
2020-11-13,"Leggett",10,NA
2020-11-13,"Linville Falls",5,NA
2020-11-13,"Mendenhall School",14,NA
2020-11-13,"Millbrook School",22,24.5
2020-11-13,"Pitt Agri. Center",12.3333333333333,NA
2020-11-13,"West Johnston Co.",17,NA
2020-11-14,"Bryson City",27,NA
2020-11-14,"Castle Hayne",19.5,NA
2020-11-14,"Clemmons Middle",48,NA
2020-11-14,"Durham Armory",41,NA
2020-11-14,"Garinger High School",35.3333333333333,16.5
2020-11-14,"Hattie Avenue",42.5,NA
2020-11-14,"Leggett",23.5,NA
2020-11-14,"Mendenhall School",38,NA
2020-11-14,"Millbrook School",45.3333333333333,25
2020-11-14,"Pitt Agri. Center",28,NA
2020-11-14,"West Johnston Co.",29.5,NA
2020-11-15,"Bryson City",22.5,NA
2020-11-15,"Castle Hayne",11,NA
2020-11-15,"Clemmons Middle",33,NA
2020-11-15,"Durham Armory",36.5,NA
2020-11-15,"Garinger High School",32.5,25.5
2020-11-15,"Hattie Avenue",28.5,NA
2020-11-15,"Leggett",23,NA
2020-11-15,"Mendenhall School",18.5,NA
2020-11-15,"Millbrook School",31,24.5
2020-11-15,"Pitt Agri. Center",18.5,NA
2020-11-15,"West Johnston Co.",18.5,NA
2020-11-16,"Bryson City",23.5,NA
2020-11-16,"Castle Hayne",13.5,NA
2020-11-16,"Clemmons Middle",34,NA
2020-11-16,"Durham Armory",25.6666666666667,NA
2020-11-16,"Frying Pan Mountain",5,NA
2020-11-16,"Garinger High School",22.6666666666667,26.5
2020-11-16,"Hattie Avenue",25,NA
2020-11-16,"Leggett",20,NA
2020-11-16,"Linville Falls",10,NA
2020-11-16,"Mendenhall School",18,NA
2020-11-16,"Millbrook School",35.25,29
2020-11-16,"Pitt Agri. Center",20,NA
2020-11-16,"West Johnston Co.",29,NA
2020-11-17,"Bryson City",36.5,NA
2020-11-17,"Castle Hayne",17.5,NA
2020-11-17,"Clemmons Middle",39.5,NA
2020-11-17,"Durham Armory",34.5,NA
2020-11-17,"Garinger High School",33,33
2020-11-17,"Hattie Avenue",30.5,NA
2020-11-17,"Leggett",22.5,NA
2020-11-17,"Mendenhall School",31,NA
2020-11-17,"Millbrook School",44,30
2020-11-17,"Pitt Agri. Center",27,NA
2020-11-17,"West Johnston Co.",30,NA
2020-11-18,"Bryson City",42,NA
2020-11-18,"Castle Hayne",18.5,NA
2020-11-18,"Clemmons Middle",50,NA
2020-11-18,"Durham Armory",46.5,NA
2020-11-18,"Garinger High School",43,22
2020-11-18,"Hattie Avenue",42.5,NA
2020-11-18,"Leggett",31,NA
2020-11-18,"Mendenhall School",41.5,NA
2020-11-18,"Millbrook School",55,26.5
2020-11-18,"Pitt Agri. Center",29,NA
2020-11-18,"West Johnston Co.",37,NA
2020-11-19,"Bryson City",40,NA
2020-11-19,"Castle Hayne",19,NA
2020-11-19,"Clemmons Middle",62.5,NA
2020-11-19,"Durham Armory",49.6666666666667,NA
2020-11-19,"Frying Pan Mountain",12,NA
2020-11-19,"Garinger High School",55.3333333333333,23.5
2020-11-19,"Hattie Avenue",57.6666666666667,NA
2020-11-19,"Leggett",38.5,NA
2020-11-19,"Linville Falls",31,NA
2020-11-19,"Mendenhall School",46.5,NA
2020-11-19,"Millbrook School",57,24.5
2020-11-19,"Pitt Agri. Center",31.3333333333333,NA
2020-11-19,"West Johnston Co.",43.5,NA
2020-11-20,"Bryson City",24,NA
2020-11-20,"Castle Hayne",36,NA
2020-11-20,"Clemmons Middle",52.5,NA
2020-11-20,"Durham Armory",46.5,NA
2020-11-20,"Garinger High School",39,31.5
2020-11-20,"Hattie Avenue",43.5,NA
2020-11-20,"Leggett",33.5,NA
2020-11-20,"Mendenhall School",35,NA
2020-11-20,"Millbrook School",52,31
2020-11-20,"Pitt Agri. Center",37.5,NA
2020-11-20,"West Johnston Co.",39,NA
2020-11-21,"Bryson City",28,NA
2020-11-21,"Castle Hayne",27.5,NA
2020-11-21,"Clemmons Middle",39.5,NA
2020-11-21,"Durham Armory",41,NA
2020-11-21,"Garinger High School",35,27.5
2020-11-21,"Hattie Avenue",36.5,NA
2020-11-21,"Leggett",34,NA
2020-11-21,"Mendenhall School",30.5,NA
2020-11-21,"Millbrook School",42.3333333333333,26
2020-11-21,"Pitt Agri. Center",33,NA
2020-11-21,"West Johnston Co.",36.5,NA
2020-11-22,"Bryson City",47,NA
2020-11-22,"Castle Hayne",23,NA
2020-11-22,"Clemmons Middle",48.3333333333333,NA
2020-11-22,"Durham Armory",47.6666666666667,NA
2020-11-22,"Frying Pan Mountain",9,NA
2020-11-22,"Garinger High School",49,31.5
2020-11-22,"Hattie Avenue",44.3333333333333,NA
2020-11-22,"Leggett",39.5,NA
2020-11-22,"Linville Falls",14,NA
2020-11-22,"Mendenhall School",45,NA
2020-11-22,"Millbrook School",53.25,28.5
2020-11-22,"Pitt Agri. Center",36.3333333333333,NA
2020-11-22,"West Johnston Co.",39,NA
2020-11-23,"Bryson City",40.5,NA
2020-11-23,"Castle Hayne",5,NA
2020-11-23,"Clemmons Middle",36,NA
2020-11-23,"Durham Armory",28,NA
2020-11-23,"Garinger High School",41.5,22.5
2020-11-23,"Hattie Avenue",28.5,NA
2020-11-23,"Leggett",17.5,NA
2020-11-23,"Mendenhall School",16.5,NA
2020-11-23,"Millbrook School",36,28
2020-11-23,"Pitt Agri. Center",20.5,NA
2020-11-23,"West Johnston Co.",28.5,NA
2020-11-24,"Bryson City",16.5,NA
2020-11-24,"Castle Hayne",0,NA
2020-11-24,"Clemmons Middle",21,NA
2020-11-24,"Durham Armory",20,NA
2020-11-24,"Garinger High School",23.5,26
2020-11-24,"Hattie Avenue",17.5,NA
2020-11-24,"Leggett",8.5,NA
2020-11-24,"Mendenhall School",12.5,NA
2020-11-24,"Millbrook School",27.3333333333333,26.5
2020-11-24,"Pitt Agri. Center",8.5,NA
2020-11-24,"West Johnston Co.",14,NA
2020-11-25,"Bryson City",24,NA
2020-11-25,"Castle Hayne",13,NA
2020-11-25,"Clemmons Middle",38,NA
2020-11-25,"Durham Armory",36.3333333333333,NA
2020-11-25,"Frying Pan Mountain",7,NA
2020-11-25,"Garinger High School",35,27
2020-11-25,"Hattie Avenue",30,NA
2020-11-25,"Leggett",24.5,NA
2020-11-25,"Linville Falls",15,NA
2020-11-25,"Mendenhall School",28.5,NA
2020-11-25,"Millbrook School",47.5,26
2020-11-25,"Pitt Agri. Center",26,NA
2020-11-25,"West Johnston Co.",34.5,NA
2020-11-26,"Bryson City",29,NA
2020-11-26,"Castle Hayne",19.5,NA
2020-11-26,"Clemmons Middle",49,NA
2020-11-26,"Durham Armory",47,NA
2020-11-26,"Garinger High School",41.5,25
2020-11-26,"Hattie Avenue",40,NA
2020-11-26,"Leggett",27,NA
2020-11-26,"Mendenhall School",30,NA
2020-11-26,"Millbrook School",46,26.5
2020-11-26,"Pitt Agri. Center",32,NA
2020-11-26,"West Johnston Co.",32.5,NA
2020-11-27,"Bryson City",23.5,NA
2020-11-27,"Castle Hayne",16,NA
2020-11-27,"Clemmons Middle",34.5,NA
2020-11-27,"Durham Armory",34.5,NA
2020-11-27,"Garinger High School",29.5,23
2020-11-27,"Hattie Avenue",32,NA
2020-11-27,"Leggett",27,NA
2020-11-27,"Mendenhall School",23.5,NA
2020-11-27,"Millbrook School",34.3333333333333,26
2020-11-27,"Pitt Agri. Center",22.5,NA
2020-11-27,"West Johnston Co.",29,NA
2020-11-28,"Bryson City",16,NA
2020-11-28,"Castle Hayne",20.5,NA
2020-11-28,"Clemmons Middle",23,NA
2020-11-28,"Durham Armory",23,NA
2020-11-28,"Frying Pan Mountain",8,NA
2020-11-28,"Garinger High School",24.6666666666667,30.5
2020-11-28,"Hattie Avenue",21.6666666666667,NA
2020-11-28,"Leggett",12,NA
2020-11-28,"Linville Falls",21,NA
2020-11-28,"Mendenhall School",15.5,NA
2020-11-28,"Millbrook School",29,29
2020-11-28,"Pitt Agri. Center",13.6666666666667,NA
2020-11-28,"West Johnston Co.",23,NA
2020-11-29,"Bryson City",38,NA
2020-11-29,"Castle Hayne",20.5,NA
2020-11-29,"Clemmons Middle",40,NA
2020-11-29,"Durham Armory",30,NA
2020-11-29,"Garinger High School",37.5,24.5
2020-11-29,"Hattie Avenue",31,NA
2020-11-29,"Leggett",18,NA
2020-11-29,"Mendenhall School",24,NA
2020-11-29,"Millbrook School",43,25
2020-11-29,"Pitt Agri. Center",20,NA
2020-11-29,"West Johnston Co.",30.5,NA
2020-11-30,"Bryson City",39.5,NA
2020-11-30,"Castle Hayne",33.5,NA
2020-11-30,"Clemmons Middle",57.5,NA
2020-11-30,"Durham Armory",47.5,NA
2020-11-30,"Garinger High School",50.5,25
2020-11-30,"Hattie Avenue",51,NA
2020-11-30,"Leggett",35.5,NA
2020-11-30,"Mendenhall School",40,NA
2020-11-30,"Millbrook School",56.6666666666667,25.5
2020-11-30,"Pitt Agri. Center",23.5,NA
2020-11-30,"West Johnston Co.",43.5,NA
2020-12-01,"Bryson City",22,NA
2020-12-01,"Castle Hayne",11.5,NA
2020-12-01,"Clemmons Middle",44.5,NA
2020-12-01,"Durham Armory",46.3333333333333,NA
2020-12-01,"Frying Pan Mountain",5,NA
2020-12-01,"Garinger High School",41.3333333333333,31.5
2020-12-01,"Hattie Avenue",42.6666666666667,NA
2020-12-01,"Leggett",36.5,NA
2020-12-01,"Linville Falls",16,NA
2020-12-01,"Mendenhall School",35.5,NA
2020-12-01,"Millbrook School",46.3333333333333,24
2020-12-01,"Pitt Agri. Center",29,NA
2020-12-01,"West Johnston Co.",38.5,NA
2020-12-02,"Bryson City",15.5,NA
2020-12-02,"Castle Hayne",6.5,NA
2020-12-02,"Clemmons Middle",17,NA
2020-12-02,"Durham Armory",21.5,NA
2020-12-02,"Garinger High School",15,19.5
2020-12-02,"Hattie Avenue",15,NA
2020-12-02,"Leggett",10,NA
2020-12-02,"Mendenhall School",10.5,NA
2020-12-02,"Millbrook School",23,20
2020-12-02,"Pitt Agri. Center",13,NA
2020-12-02,"West Johnston Co.",14.5,NA
2020-12-03,"Bryson City",16.5,NA
2020-12-03,"Castle Hayne",17.5,NA
2020-12-03,"Clemmons Middle",22,NA
2020-12-03,"Durham Armory",30,NA
2020-12-03,"Garinger High School",22,26.5
2020-12-03,"Hattie Avenue",20.5,NA
2020-12-03,"Leggett",19.5,NA
2020-12-03,"Mendenhall School",13.5,NA
2020-12-03,"Millbrook School",34.5,26
2020-12-03,"Pitt Agri. Center",28,NA
2020-12-03,"West Johnston Co.",32.5,NA
2020-12-04,"Bryson City",16.5,NA
2020-12-04,"Castle Hayne",21,NA
2020-12-04,"Clemmons Middle",14.6666666666667,NA
2020-12-04,"Durham Armory",16.3333333333333,NA
2020-12-04,"Frying Pan Mountain",5,NA
2020-12-04,"Garinger High School",15.6666666666667,25.5
2020-12-04,"Hattie Avenue",17,NA
2020-12-04,"Leggett",13.5,NA
2020-12-04,"Linville Falls",6,NA
2020-12-04,"Mendenhall School",6,NA
2020-12-04,"Millbrook School",20.3333333333333,25
2020-12-04,"Pitt Agri. Center",18.6666666666667,NA
2020-12-04,"West Johnston Co.",20.5,NA
2020-12-05,"Bryson City",13.5,NA
2020-12-05,"Castle Hayne",14,NA
2020-12-05,"Clemmons Middle",16,NA
2020-12-05,"Durham Armory",27,NA
2020-12-05,"Garinger High School",18,27
2020-12-05,"Hattie Avenue",16,NA
2020-12-05,"Leggett",11,NA
2020-12-05,"Mendenhall School",10.5,NA
2020-12-05,"Millbrook School",34.5,22
2020-12-05,"Pitt Agri. Center",16,NA
2020-12-05,"West Johnston Co.",22.5,NA
2020-12-06,"Bryson City",40.5,NA
2020-12-06,"Castle Hayne",19,NA
2020-12-06,"Clemmons Middle",43.5,NA
2020-12-06,"Durham Armory",38.5,NA
2020-12-06,"Garinger High School",47.5,21.5
2020-12-06,"Hattie Avenue",42,NA
2020-12-06,"Leggett",24,NA
2020-12-06,"Mendenhall School",31,NA
2020-12-06,"Millbrook School",50.5,23
2020-12-06,"Pitt Agri. Center",30.5,NA
2020-12-06,"West Johnston Co.",35,NA
2020-12-07,"Bryson City",37.5,NA
2020-12-07,"Castle Hayne",30,NA
2020-12-07,"Clemmons Middle",55.5,NA
2020-12-07,"Durham Armory",45.3333333333333,NA
2020-12-07,"Frying Pan Mountain",11,NA
2020-12-07,"Garinger High School",53.3333333333333,25
2020-12-07,"Hattie Avenue",46,NA
2020-12-07,"Leggett",22.5,NA
2020-12-07,"Linville Falls",15,NA
2020-12-07,"Mendenhall School",37,NA
2020-12-07,"Millbrook School",43.3333333333333,27
2020-12-07,"Pitt Agri. Center",32.3333333333333,NA
2020-12-07,"West Johnston Co.",49,NA
2020-12-08,"Bryson City",42.5,NA
2020-12-08,"Castle Hayne",18.5,NA
2020-12-08,"Clemmons Middle",47,NA
2020-12-08,"Durham Armory",44,NA
2020-12-08,"Garinger High School",41,26
2020-12-08,"Hattie Avenue",42.5,NA
2020-12-08,"Leggett",21,NA
2020-12-08,"Mendenhall School",38,NA
2020-12-08,"Millbrook School",43.5,27
2020-12-08,"Pitt Agri. Center",22.3333333333333,NA
2020-12-08,"West Johnston Co.",34.5,NA
2020-12-09,"Bryson City",23.5,NA
2020-12-09,"Castle Hayne",8,NA
2020-12-09,"Clemmons Middle",42.5,NA
2020-12-09,"Durham Armory",39.5,NA
2020-12-09,"Garinger High School",53,13
2020-12-09,"Hattie Avenue",35.5,NA
2020-12-09,"Leggett",17.5,NA
2020-12-09,"Mendenhall School",29,NA
2020-12-09,"Millbrook School",34.5,19
2020-12-09,"Pitt Agri. Center",16.5,NA
2020-12-09,"West Johnston Co.",16.5,NA
2020-12-10,"Bryson City",18,NA
